city_name;city_code;value;measurement_date;unit;name
Közép-Magyarország;HU1;86010.54;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;87572.66;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;88142.88;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;92276.3;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;98415.86;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;106802.43;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;104027.96;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;112895.97;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Közép-Magyarország;HU1;15200.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;22700.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;27000.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;27900.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;28200.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;28900.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;29300.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;29400.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;30700.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;32600.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;35100.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;34200.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;37200.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Közép-Magyarország;HU1;82.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;103.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;109.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;108.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;108.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;109.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;107.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;104.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;105.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;108.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;112.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;114.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Közép-Magyarország;HU1;115.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;9900.0;2000;Euro per inhabitant;GDP
Budapest;HU11;19100.0;2005;Euro per inhabitant;GDP
Budapest;HU11;21800.0;2010;Euro per inhabitant;GDP
Budapest;HU11;22000.0;2012;Euro per inhabitant;GDP
Budapest;HU11;21800.0;2013;Euro per inhabitant;GDP
Budapest;HU11;22400.0;2014;Euro per inhabitant;GDP
Budapest;HU11;22900.0;2015;Euro per inhabitant;GDP
Budapest;HU11;23800.0;2016;Euro per inhabitant;GDP
Budapest;HU11;26400.0;2017;Euro per inhabitant;GDP
Budapest;HU11;28200.0;2018;Euro per inhabitant;GDP
Budapest;HU11;31300.0;2019;Euro per inhabitant;GDP
Budapest;HU11;29400.0;2020;Euro per inhabitant;GDP
Budapest;HU11;32900.0;2021;Euro per inhabitant;GDP
Budapest;HU11;54.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;87.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;88.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;85.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;84.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;84.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;83.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;85.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;90.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;93.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;100.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;98.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;102.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;17507.27;2000;Million euro;GDP
Budapest;HU11;32398.47;2005;Million euro;GDP
Budapest;HU11;37746.75;2010;Million euro;GDP
Budapest;HU11;38134.22;2012;Million euro;GDP
Budapest;HU11;37957.5;2013;Million euro;GDP
Budapest;HU11;39282.27;2014;Million euro;GDP
Budapest;HU11;40316.53;2015;Million euro;GDP
Budapest;HU11;41828.08;2016;Million euro;GDP
Budapest;HU11;46241.64;2017;Million euro;GDP
Budapest;HU11;49360.11;2018;Million euro;GDP
Budapest;HU11;54788.9;2019;Million euro;GDP
Budapest;HU11;51000.58;2020;Million euro;GDP
Budapest;HU11;56514.24;2021;Million euro;GDP
Budapest;HU11;4552590.53;2000;Million units of national currency;GDP
Budapest;HU11;8036441.48;2005;Million units of national currency;GDP
Budapest;HU11;10398475.53;2010;Million units of national currency;GDP
Budapest;HU11;11030323.82;2012;Million units of national currency;GDP
Budapest;HU11;11268443.7;2013;Million units of national currency;GDP
Budapest;HU11;12126828.89;2014;Million units of national currency;GDP
Budapest;HU11;12498125.49;2015;Million units of national currency;GDP
Budapest;HU11;13026936.71;2016;Million units of national currency;GDP
Budapest;HU11;14297453.16;2017;Million units of national currency;GDP
Budapest;HU11;15740446.93;2018;Million units of national currency;GDP
Budapest;HU11;17822829.58;2019;Million units of national currency;GDP
Budapest;HU11;17913953.74;2020;Million units of national currency;GDP
Budapest;HU11;20261486.43;2021;Million units of national currency;GDP
Budapest;HU11;34351.14;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;50261.37;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;62249.55;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;64832.01;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;65063.68;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;67149.68;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;67780.19;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;68529.64;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;72184.2;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;76734.38;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;83500.41;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;80731.31;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;86804.56;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Budapest;HU11;19400.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;29600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;36000.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;37400.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;37400.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;38300.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;38500.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;39000.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;41200.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;43800.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;47700.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;46500.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;50600.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Budapest;HU11;105.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;135.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;145.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;145.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;144.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;144.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;140.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;138.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;141.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;145.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;152.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;155.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Budapest;HU11;156.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;4200.0;2000;Euro per inhabitant;GDP
Pest;HU12;8100.0;2005;Euro per inhabitant;GDP
Pest;HU12;8700.0;2010;Euro per inhabitant;GDP
Pest;HU12;8400.0;2012;Euro per inhabitant;GDP
Pest;HU12;8800.0;2013;Euro per inhabitant;GDP
Pest;HU12;9000.0;2014;Euro per inhabitant;GDP
Pest;HU12;9600.0;2015;Euro per inhabitant;GDP
Pest;HU12;9600.0;2016;Euro per inhabitant;GDP
Pest;HU12;10300.0;2017;Euro per inhabitant;GDP
Pest;HU12;11000.0;2018;Euro per inhabitant;GDP
Pest;HU12;11900.0;2019;Euro per inhabitant;GDP
Pest;HU12;11300.0;2020;Euro per inhabitant;GDP
Pest;HU12;12900.0;2021;Euro per inhabitant;GDP
Pest;HU12;23.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;37.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;35.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;33.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;34.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;34.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;35.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;34.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;35.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;36.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;38.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;38.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;40.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;4411.52;2000;Million euro;GDP
Pest;HU12;9368.2;2005;Million euro;GDP
Pest;HU12;10794.19;2010;Million euro;GDP
Pest;HU12;10237.82;2012;Million euro;GDP
Pest;HU12;10695.05;2013;Million euro;GDP
Pest;HU12;11033.52;2014;Million euro;GDP
Pest;HU12;11772.81;2015;Million euro;GDP
Pest;HU12;11971.23;2016;Million euro;GDP
Pest;HU12;12871.12;2017;Million euro;GDP
Pest;HU12;13946.81;2018;Million euro;GDP
Pest;HU12;15289.65;2019;Million euro;GDP
Pest;HU12;14717.25;2020;Million euro;GDP
Pest;HU12;16986.85;2021;Million euro;GDP
Pest;HU12;1147170.42;2000;Million units of national currency;GDP
Pest;HU12;2323782.2;2005;Million units of national currency;GDP
Pest;HU12;2973584.18;2010;Million units of national currency;GDP
Pest;HU12;2961289.84;2012;Million units of national currency;GDP
Pest;HU12;3175039.14;2013;Million units of national currency;GDP
Pest;HU12;3406157.73;2014;Million units of national currency;GDP
Pest;HU12;3649572.47;2015;Million units of national currency;GDP
Pest;HU12;3728319.75;2016;Million units of national currency;GDP
Pest;HU12;3979621.43;2017;Million units of national currency;GDP
Pest;HU12;4447499.33;2018;Million units of national currency;GDP
Pest;HU12;4973722.23;2019;Million units of national currency;GDP
Pest;HU12;5169434.72;2020;Million units of national currency;GDP
Pest;HU12;6090125.41;2021;Million units of national currency;GDP
Pest;HU12;8655.86;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;14533.36;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;17801.1;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;17405.33;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;18332.59;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;18860.86;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;19792.47;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;19613.24;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;20092.1;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;21681.48;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;23302.02;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;23296.66;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;26091.41;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Pest;HU12;8100.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;12600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;14400.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;14300.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;15000.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;15400.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;16100.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;15800.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;16000.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;17100.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;18100.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;17900.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;19800.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Pest;HU12;44.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;57.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;58.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;56.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;58.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;58.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;58.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;56.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;55.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;56.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;58.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Pest;HU12;60.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
